PRICE,YEAR,MILEAGE,CITY,STATE,MAKE,MODEL
16501,2012,53254,332,2,7,157
48030,2017,3772,349,14,7,157
30561,2015,43676,483,2,7,157
31950,2016,17119,300,9,7,157
28000,2014,48183,29,9,7,157
39999,2017,13717,96,3,7,157
42883,2015,15941,89,42,7,157
29995,2014,78960,64,9,7,157
57500,2017,7783,266,28,7,157
10900,2009,123725,243,28,7,157
17990,2014,73604,25,14,7,157
35888,2017,70,386,14,7,157
27990,2015,18279,661,1,7,157
17995,2013,73786,40,10,7,157
21990,2012,47869,58,1,7,157
44000,2016,11379,403,2,7,157
29985,2015,53781,148,5,7,157
7500,2004,137343,1861,41,7,157
6000,2006,109959,178,2,7,157
20973,2014,28360,50,18,7,157
18212,2015,16530,57,3,7,157
3000,2001,98445,370,7,7,157
20950,2014,35657,56,10,7,157
15999,2014,42335,387,26,7,157
16390,2015,41085,432,4,7,157
27999,2016,10398,99,19,7,157
12000,2006,77255,324,9,7,157
24991,2017,5328,27,5,7,157
9781,2009,88516,201,16,7,156
23990,2014,78186,26,3,7,156
25900,2014,22373,21,5,7,156
30000,2015,20244,1329,19,7,156
33999,2015,28257,293,15,7,156
18914,2010,62936,166,3,7,156
32900,2013,30368,310,9,7,156
19495,2017,40649,38,1,7,156
18981,2013,29521,310,28,7,156
21487,2014,14758,176,31,7,152
16988,2011,72798,416,28,7,152
23985,2008,49101,259,19,7,152
17299,2011,62269,96,22,7,152
33991,2014,40745,415,18,7,152
28500,2015,23021,438,5,7,152
36756,2017,7205,99,21,7,152
15299,2015,25485,336,12,7,152
19725,2014,29649,96,5,7,152
34000,2017,9362,296,10,7,152
12494,2012,45218,243,42,7,152
18983,2016,2590,551,22,7,152
25670,2016,14042,175,5,7,152
29995,2014,33447,319,5,7,151
38989,2015,30345,317,28,7,150
20000,2015,20332,436,5,7,150
23124,2013,58204,1027,5,7,150
44987,2014,40002,956,1,7,150
44900,2017,6529,87,19,7,150
33000,2014,20695,61,17,7,150
24888,2014,29493,22,5,7,150
10999,2007,129072,27,29,7,150
29000,2013,56720,238,9,7,150
34491,2017,15813,42,5,7,150
21995,2015,17142,32,6,7,150
24240,2014,41159,343,7,7,150
11995,2007,99092,615,2,7,150
39997,2017,6333,220,9,7,150
22995,2015,54251,61,17,7,150
4950,2006,162963,67,17,7,150
22995,2016,38286,83,5,7,150
29991,2016,10014,243,14,7,150
31890,2017,4281,31,9,7,149
19396,2014,12599,284,14,7,147
21900,2014,38062,53,28,7,147
12400,2008,89821,984,5,7,147
5995,2003,130012,310,14,7,147
30500,2014,27923,443,9,7,147
21250,2013,56583,238,29,7,146
9800,2009,79550,1959,12,7,146
21995,2016,39766,959,1,7,146
27991,2014,31203,399,11,7,145
23590,2014,13576,1049,17,7,145
36243,2017,17098,562,10,7,145
13999,2007,88010,63,16,7,145
10788,2013,52483,296,17,7,145
5940,2008,111118,1831,35,7,145
25093,2017,4862,241,19,7,145
15499,2014,81596,1475,9,7,144
17900,2016,9450,163,9,7,143
124895,2015,4326,228,1,7,142
27990,2015,19236,98,9,7,142
36895,2017,7379,81,3,7,142
36500,2017,4315,1627,19,7,142
26250,2014,41917,628,17,7,142
21500,2014,44026,387,10,7,142
27995,2013,15072,53,26,7,142
23983,2013,58980,551,19,7,142
41893,2013,60586,76,9,7,142
45990,2017,5293,422,18,7,142
66990,2014,38472,156,5,7,141
19891,2014,32064,58,1,7,141
7999,2004,97340,615,28,7,141
6990,2005,119444,70,5,7,141
40498,2017,3910,1807,9,7,141
30943,2009,53638,386,9,7,141
49850,2014,16315,1828,3,7,141
34995,2014,62024,194,17,7,141
13995,2010,85487,642,9,7,141
19700,2012,42621,428,17,7,141
34700,2014,35560,552,14,7,141
34850,2014,32653,71,28,7,141
2995,2004,170712,262,22,7,141
4995,2003,134083,385,16,7,141
4995,2001,134141,340,14,7,141
38988,2015,6077,72,11,7,141
25656,2016,16173,247,21,7,141
22500,2012,49950,47,9,7,141
15999,2011,64279,594,10,7,141
18999,2011,49465,492,1,7,141
35498,2017,4732,241,19,7,141
18895,2014,87196,71,2,7,141
27999,2014,60000,174,1,7,141
26995,2014,35783,507,41,7,141
42995,2016,12734,55,22,7,141
27997,2014,59787,57,2,7,141
27995,2014,65362,483,24,7,141
27900,2014,31670,501,1,7,141
30500,2015,40333,64,29,7,141
36998,2014,27583,324,5,7,141
23995,2014,47677,331,24,7,141
30888,2014,16417,81,12,7,141
20000,2014,49259,1354,9,7,141
20598,2015,59917,1339,9,7,141
20499,2014,25599,158,9,7,141
23995,2014,45350,306,10,7,141
2500,2003,182621,61,5,7,141
14995,2011,100350,53,5,7,141
54950,2017,6881,1640,1,7,141
25450,2014,39457,71,18,7,141
23900,2014,32053,151,4,7,141
29000,2016,15987,65,5,7,141
38980,2014,18933,543,1,7,141
14995,2013,69859,335,2,7,141
46000,2017,11327,402,19,7,141
25991,2011,62521,358,36,7,141
22750,2014,20790,299,11,7,141
24988,2011,31106,442,22,7,141
33889,2013,59373,421,10,7,141
37300,2015,52258,153,28,7,141
51986,2008,7811,399,5,7,141
17988,2015,27171,503,1,7,141
18867,2016,3597,328,5,7,141
16995,2015,30345,354,21,7,141
16500,2011,92657,1453,18,7,141
8802,2006,97699,124,14,7,141
22777,2011,101461,548,1,7,141
21500,2014,62498,173,1,7,141
41288,2017,18234,321,9,7,141
51770,2017,99,104,11,7,141
48393,2017,6350,98,1,7,141
46215,2015,36900,1096,9,7,141
42688,2015,55617,335,33,7,141
46924,2015,32900,158,5,7,141
41774,2014,25967,500,17,7,141
35898,2014,45330,104,10,7,141
34991,2013,17440,380,5,7,141
33497,2015,21162,1048,9,7,141
27995,2015,23993,185,9,7,141
25969,2015,30795,179,11,7,141
20960,2015,54941,307,10,7,141
48990,2016,1001,565,16,7,141
34987,2015,20985,230,18,7,141
19500,2011,80633,253,18,7,141
14997,2007,109935,400,22,7,141
16991,2013,60640,5,28,7,141
13690,2016,46529,633,21,7,141
15079,2014,32626,327,9,7,141
10795,2012,86843,92,10,7,141
6995,2005,72233,326,5,7,141
31995,2017,4303,213,5,7,141
19610,2012,62141,1860,3,7,141
14925,2009,69767,385,18,7,141
14000,2006,120527,593,5,7,140
29995,2013,44302,131,5,7,140
44971,2016,3616,71,9,7,140
26888,2013,47371,324,17,7,140
34990,2014,22849,68,33,7,140
22358,2012,34434,483,9,7,140
38999,2016,15238,39,9,7,140
42998,2016,2459,103,27,7,140
19886,2014,49079,854,2,7,140
17924,2014,91368,336,1,7,140
13990,2012,84456,253,3,7,140
16995,2010,55809,10,2,7,140
17995,2013,54925,273,15,7,140
37500,2015,19465,98,11,7,140
11995,2009,90120,83,4,7,140
14997,2012,114577,342,5,7,140
17988,2008,166962,26,35,7,140
15490,2013,103016,129,9,7,140
35787,2015,32532,72,5,7,140
17299,2015,14318,606,9,7,140
22939,2014,28688,1583,1,7,140
4495,2003,161945,26,19,7,140
31900,2015,45704,287,28,7,139
10224,2007,100853,516,41,7,138
13997,2009,51009,55,1,7,138
18416,2011,79086,61,10,7,138
43000,2016,10454,59,29,7,138
25507,2014,25778,259,22,7,138
29866,2014,50947,89,17,7,138
18576,2012,118896,2033,9,7,138
22488,2015,27457,535,27,7,138
8999,2006,64177,335,37,7,138
17881,2014,11909,411,28,7,137
24900,2013,48815,418,5,7,137
13495,2011,71208,606,3,7,137
46485,2016,18248,444,3,7,137
24988,2015,37626,414,1,7,137
38688,2017,4499,324,28,7,137
20962,2014,34287,1140,9,7,137
36777,2015,15000,1208,5,7,137
7995,2006,111744,331,5,7,137
12995,2011,55279,48,28,7,137
21151,2017,6111,165,5,7,137
18395,2011,89029,161,45,7,137
36941,2015,32857,335,11,7,137
39988,2016,23891,42,17,7,137
19000,2012,96469,510,10,7,137
10895,2008,70005,192,28,7,137
14276,2014,19450,199,1,7,137
13978,2014,12672,259,28,7,137
19999,2016,40290,22,18,7,137
164687,2017,9959,426,1,7,136
18997,2014,36901,81,16,7,136
22847,2015,41634,409,5,7,136
17000,2014,35144,327,10,7,136
16990,2014,28621,617,1,7,136
21871,2015,9911,339,23,7,136
8490,2007,83658,569,2,7,136
34750,2017,4631,279,9,7,136
34399,2017,5863,81,10,7,136
36000,2017,4657,195,9,7,136
39998,2017,8828,185,1,7,136
39980,2013,22381,106,17,7,136
32999,2013,39205,172,14,7,136
19997,2012,65499,336,17,7,136
24988,2013,44602,83,11,7,136
19392,2012,66369,223,21,7,136
22500,2013,24443,241,28,7,136
15991,2010,70366,439,41,7,136
15999,2013,75818,338,9,7,136
22900,2014,23496,188,19,7,136
18995,2013,47196,417,35,7,136
9999,2008,106378,238,19,7,136
10495,2007,94193,29,19,7,136
7989,2006,91357,116,17,7,136
8999,2010,100015,255,14,7,136
23850,2013,24827,246,18,7,136
12800,2009,81907,96,9,7,136
13388,2011,89567,319,9,7,136
12971,2011,90350,331,9,7,136
11991,2009,86017,151,30,7,136
10995,2010,104000,129,10,7,136
15900,2010,96211,173,1,7,136
11995,2007,93270,422,1,7,136
26577,2013,69447,67,17,7,136
16612,2011,54810,72,6,7,136
18363,2011,78046,223,14,7,136
18998,2011,58695,296,2,7,136
40722,2018,14,129,13,7,136
39554,2015,30892,1618,19,7,136
30988,2017,8022,47,5,7,136
35995,2016,13102,167,12,7,136
20999,2015,25624,61,21,7,136
32995,2012,35860,61,28,7,136
22989,2012,53083,959,10,7,136
37000,2016,7646,1663,5,7,136
31539,2017,9713,1420,28,7,136
42495,2017,14,645,1,7,136
34988,2017,7107,279,25,7,136
40598,2017,4651,471,19,7,136
45000,2017,4479,229,9,7,136
29994,2014,33909,30,9,7,136
31995,2014,40186,390,12,7,136
40998,2015,43515,224,17,7,136
43495,2016,11388,153,29,7,136
7985,2008,117949,48,1,7,136
38500,2014,22122,83,44,7,136
34430,2014,25012,61,31,7,136
26500,2014,40572,229,19,7,136
24295,2014,50896,362,9,7,136
30900,2014,24132,314,9,7,136
26490,2014,29989,1610,28,7,136
37997,2015,25615,90,50,7,136
31272,2014,49773,200,14,7,136
22991,2014,27537,310,14,7,136
33897,2014,21514,331,38,7,136
23981,2013,51244,81,19,7,136
26881,2014,32034,477,18,7,136
22792,2014,27407,648,33,7,136
19995,2013,56000,758,6,7,136
22990,2014,21979,586,19,7,136
33511,2014,26030,61,35,7,136
29494,2015,27443,596,3,7,136
17898,2014,37204,77,18,7,136
15998,2013,74800,326,38,7,136
15995,2011,95477,380,14,7,136
32677,2016,4121,196,5,7,136
43245,2017,1000,497,29,7,136
23999,2014,24726,32,9,7,136
39978,2016,22044,342,5,7,136
16991,2013,103103,256,19,7,136
23499,2013,51997,40,5,7,136
12995,2009,92493,201,9,7,136
55525,2017,1000,42,1,7,136
13750,2010,98390,201,21,7,136
24587,2014,30905,53,21,7,136
9985,2010,111853,621,16,7,136
25950,2015,36285,243,10,7,136
3388,2001,145076,29,17,7,136
17795,2012,90115,333,5,7,136
34500,2014,38657,229,5,7,136
22800,2015,35770,148,10,7,136
21985,2015,45533,153,11,7,136
8997,2013,144586,88,17,7,136
14495,2015,68600,134,5,7,136
43900,2015,34834,383,18,7,136
16999,2010,131354,631,22,7,136
26999,2015,53561,40,30,7,136
29855,2014,39133,157,9,7,136
38900,2016,9338,316,6,7,136
35899,2017,11232,535,29,7,136
28466,2015,36027,192,18,7,136
21595,2013,94473,30,43,7,136
37500,2017,17428,68,9,7,136
19995,2014,19590,420,1,7,136
15470,2015,36998,303,9,7,136
11900,2006,63983,310,2,7,136
14496,2011,66258,56,24,7,136
7995,2007,120252,72,41,7,136
25995,2013,52779,395,1,7,136
51388,2017,4319,25,9,7,136
38999,2017,8659,96,34,7,136
25890,2014,55944,44,17,7,136
31599,2015,31252,397,28,7,136
23258,2014,40424,192,3,7,136
32985,2015,26079,313,5,7,136
43987,2017,4430,629,33,7,136
59873,2017,4773,83,15,7,136
29895,2014,71927,329,9,7,136
29255,2013,69552,83,32,7,136
43995,2014,24194,199,21,7,136
12470,2007,83362,172,17,7,136
27198,2015,36819,367,5,7,136
25890,2015,23047,24,35,7,136
20999,2014,35956,551,11,7,136
18000,2012,57589,140,1,7,136
23673,2014,42962,192,14,7,136
40973,2016,35323,595,3,7,136
34399,2015,39095,197,24,7,136
34980,2015,30594,405,5,7,136
43958,2016,10629,326,10,7,136
31990,2014,23185,352,44,7,136
31428,2015,55207,81,14,7,136
27921,2014,54522,53,1,7,136
15993,2011,139127,98,9,7,136
11995,2011,110111,81,41,7,136
7750,2005,71632,586,28,7,136
4921,2005,109637,210,1,7,136
15999,2014,18236,5,21,7,136
9999,2012,103549,451,10,7,136
7988,2008,83511,71,29,7,136
8300,2009,82678,644,17,7,136
8940,2012,152652,72,14,7,136
14892,2012,29519,615,29,7,136
20395,2014,31332,322,11,7,136
21300,2015,22536,328,9,7,136
19599,2014,10700,1234,2,7,136
17969,2015,29028,145,42,7,136
16651,2015,32203,245,9,7,136
23690,2015,37098,69,5,7,136
29495,2015,19211,271,19,7,136
23000,2015,47587,565,14,7,136
6598,2005,156429,632,18,7,136
5500,2008,167927,163,1,7,136
19995,2014,32820,1756,10,7,136
13995,2012,45100,77,1,7,136
3999,2003,169596,357,18,7,136
14988,2006,64621,285,19,7,135
23875,2016,10270,135,9,7,135
29750,2013,18303,416,2,7,134
23000,2014,58096,574,19,7,133
34900,2014,35157,63,4,7,132
32213,2014,35970,342,18,7,132
27496,2015,16913,136,9,7,132
7250,2008,138479,342,42,7,132
9000,2009,136298,30,44,7,132
35000,2014,27780,331,1,7,132
25984,2013,50381,570,8,7,132
47999,2015,23766,22,14,7,132
26485,2016,29290,90,18,7,132
47645,2017,4408,135,14,7,132
33825,2015,46167,519,5,7,132
33695,2014,37812,648,5,7,132
46696,2016,25802,63,9,7,132
33490,2015,23600,571,11,7,132
21595,2014,45127,38,16,7,132
26500,2014,20341,567,19,7,132
21688,2014,37964,362,28,7,132
28888,2015,16145,271,18,7,132
14999,2012,60785,1293,38,7,132
26980,2015,66018,362,33,7,132
6795,2006,133336,623,3,7,132
7200,2005,92875,26,14,7,132
26975,2015,20967,288,5,7,132
40999,2016,31112,335,28,7,132
28899,2013,49764,526,21,7,132
18490,2015,32595,585,41,7,132
78888,2012,26305,42,21,7,132
66888,2007,28763,936,13,7,132
19697,2015,13246,97,29,7,132
19995,2016,4935,426,9,7,132
11999,2015,20729,229,1,7,132
18397,2015,3854,388,19,7,132
31887,2015,37868,81,14,7,132
27844,2014,54455,1894,29,7,132
37499,2015,41103,158,21,7,132
40881,2015,29614,170,6,7,132
38751,2014,28954,629,1,7,132
36999,2014,41190,71,3,7,132
36995,2014,55958,569,2,7,132
23895,2014,38092,322,5,7,132
26498,2015,26436,645,1,7,132
22495,2015,28053,58,5,7,132
25491,2015,35254,51,25,7,132
4926,2005,123311,129,17,7,132
15790,2007,46320,238,28,7,132
19900,2013,98802,339,9,7,132
16995,2010,87631,283,29,7,132
10681,2013,64790,551,1,7,132
19000,2017,14575,335,19,7,132
17299,2016,901,322,19,7,132
16988,2015,29347,368,37,7,132
21000,2015,33281,422,9,7,132
19599,2015,14440,227,17,7,132
21999,2015,29743,840,27,7,132
30000,2017,6081,1244,5,7,132
25786,2015,20690,104,16,7,131
28999,2016,4279,103,9,7,130
41571,2017,869,331,2,7,130
30991,2016,13146,368,1,7,130
28500,2016,26759,182,1,7,130
14990,2006,83346,325,17,7,130
34230,2014,61176,51,21,7,130
21993,2013,44789,1958,10,7,130
22490,2013,57180,615,1,7,130
28898,2015,11968,434,13,7,130
29995,2015,29902,618,19,7,130
4999,2007,147000,81,3,7,130
5995,2006,111487,369,18,7,130
11950,2010,133105,22,37,7,130
7845,2008,105642,648,31,7,130
9499,2010,109316,1009,29,7,130
10900,2008,102296,359,9,7,130
26626,2012,44297,501,18,7,130
5500,2001,129534,438,29,7,130
9999,2002,109294,63,38,7,130
28540,2015,33205,80,11,7,130
34600,2014,35870,140,35,7,130
23900,2012,52696,421,3,7,130
30917,2015,35062,90,5,7,130
25000,2016,25668,950,14,7,130
39250,2017,4609,506,17,7,130
37222,2017,4147,83,9,7,130
34900,2014,36252,21,9,7,130
32988,2014,20185,42,30,7,130
23995,2014,49406,331,10,7,130
29998,2015,50026,1488,32,7,130
27297,2014,30446,394,41,7,130
31990,2014,43742,324,1,7,130
23900,2014,31050,245,9,7,130
25993,2014,44374,262,5,7,130
20499,2014,42852,1062,9,7,130
20888,2014,45773,354,9,7,130
37490,2015,8725,111,22,7,130
21991,2014,59890,570,17,7,130
14580,2012,82944,56,1,7,130
22488,2014,33772,297,17,7,130
31588,2015,37993,263,35,7,130
24966,2014,44000,331,15,7,130
7896,2006,90026,202,19,7,130
9495,2008,55526,167,10,7,130
21988,2014,25406,634,1,7,130
31950,2014,21858,144,2,7,130
46999,2016,26680,293,15,7,130
13995,2011,82300,134,5,7,130
36991,2017,5982,266,2,7,130
10990,2008,51202,59,2,7,130
27990,2015,15054,335,1,7,130
49888,2016,40693,29,28,7,130
38500,2014,51935,596,3,7,130
24500,2014,81421,71,15,7,130
20995,2012,76167,174,5,7,130
26995,2015,35875,118,10,7,130
33956,2017,5810,645,26,7,130
28998,2014,50339,387,18,7,130
17351,2010,56654,81,18,7,130
42977,2014,52740,278,17,7,130
9888,2011,58466,21,41,7,130
28379,2011,44546,315,28,7,130
20933,2015,11940,71,10,7,130
22995,2016,17519,301,14,7,130
19990,2015,14141,319,24,7,130
17500,2015,16318,237,14,7,130
17995,2015,6774,327,9,7,130
16500,2014,28727,1058,18,7,130
6995,2006,133362,165,14,7,130
23487,2012,67918,176,33,7,130
24900,2012,76832,1605,1,7,130
41977,2017,5,505,16,7,130
11950,2013,118193,76,1,7,130
18500,2013,34095,1031,15,7,130
38000,2017,11298,628,1,7,130
42995,2017,7545,1249,9,7,130
43888,2017,4622,226,22,7,130
20399,2013,69917,202,21,7,130
49873,2015,8219,348,41,7,130
43890,2014,34759,245,19,7,130
41711,2015,33024,1820,2,7,130
52995,2017,4866,59,5,7,130
55987,2017,4375,600,9,7,130
11500,2008,107805,25,1,7,130
16990,2009,97309,146,11,7,130
12900,2010,96513,25,19,7,130
18000,2012,64247,420,19,7,130
40000,2015,29286,1463,42,7,130
26687,2014,66439,291,19,7,130
26250,2013,62209,263,10,7,130
7495,2008,53493,26,3,7,130
15280,2013,42713,71,5,7,130
21888,2017,15255,29,41,7,130
20977,2017,24508,28,5,7,130
19499,2017,9180,420,17,7,130
18445,2017,21949,129,10,7,130
12495,2014,54710,71,5,7,130
13250,2011,54472,135,41,7,130
5995,2008,122092,21,9,7,130
19901,2016,36338,29,3,7,130
11998,2013,83842,31,5,7,130
4994,2001,96201,1079,11,7,130
12905,2012,136545,175,22,7,130
27995,2014,35844,439,12,7,128
99987,2016,14281,104,5,7,127
49564,2017,362,253,5,7,127
5998,2007,164512,417,28,7,127
39200,2017,7575,299,29,7,127
36995,2016,14338,532,14,7,127
37900,2017,4549,223,9,7,127
43410,2017,4000,217,15,7,127
22977,2008,107885,1535,16,7,127
17995,2001,60266,608,9,7,127
36900,2014,41108,501,23,7,127
18999,2013,54055,594,23,7,127
21543,2013,32036,386,9,7,127
22210,2014,28758,322,41,7,127
12990,2013,101092,268,17,7,127
9990,2008,91681,1018,1,7,127
8495,2007,92048,553,15,7,127
4999,2007,140782,96,14,7,127
9236,2008,119369,312,1,7,127
13944,2011,50942,285,5,7,127
15693,2009,44955,81,10,7,127
23991,2012,49690,331,10,7,127
16999,2011,56290,81,25,7,127
12627,2011,85816,67,14,7,127
9300,2008,101465,192,15,7,127
9997,2008,96096,329,9,7,127
58495,2017,5,151,19,7,127
56900,2017,5313,718,1,7,127
35950,2014,25780,324,18,7,127
22988,2012,41349,183,42,7,127
13500,2004,65432,81,1,7,127
10921,2004,98462,237,10,7,127
25900,2011,16178,339,14,7,127
43995,2018,4452,61,22,7,127
39985,2016,4258,362,17,7,127
32998,2014,37677,512,35,7,127
27750,2014,57362,193,1,7,127
29950,2011,30100,167,9,7,127
26998,2011,49205,308,19,7,127
18995,2011,78034,439,1,7,127
44900,2016,4387,694,6,7,127
29995,2016,28335,50,1,7,127
33472,2017,5008,48,5,7,127
39990,2017,3338,394,17,7,127
35999,2017,9490,247,14,7,127
38777,2017,4242,10,22,7,127
33995,2014,33201,240,27,7,127
35527,2014,29217,1420,9,7,127
27588,2014,51885,356,15,7,127
33900,2015,33384,120,5,7,127
35989,2014,30847,61,5,7,127
34172,2015,39584,384,18,7,127
31695,2014,31319,58,27,7,127
34000,2015,41805,99,18,7,127
17995,2013,67984,367,33,7,127
24800,2015,36213,436,22,7,127
28498,2014,34399,175,5,7,127
26995,2015,27748,399,16,7,127
20888,2013,34444,174,10,7,127
26300,2014,12014,193,9,7,127
23995,2014,56235,281,12,7,127
24449,2014,43125,220,9,7,127
18877,2014,49011,166,5,7,127
20888,2014,33590,498,38,7,127
19895,2014,30024,336,25,7,127
20000,2012,61314,111,29,7,127
23990,2014,23728,422,29,7,127
9499,2009,115910,503,28,7,127
39698,2014,39050,424,9,7,127
44944,2015,18159,6,1,7,127
28997,2014,42510,99,17,7,127
8999,2009,93435,135,15,7,127
32637,2014,20138,494,1,7,127
25750,2015,19896,310,5,7,127
21295,2012,52929,328,2,7,127
26990,2016,48005,144,1,7,127
7195,2005,91721,362,13,7,127
31484,2013,39087,400,3,7,127
23374,2015,14780,638,19,7,127
22999,2015,25911,119,14,7,127
33700,2017,7177,176,31,7,127
34500,2017,5721,439,1,7,127
21950,2015,24676,629,19,7,127
19995,2014,97650,201,1,7,127
31999,2014,22638,1863,18,7,127
15995,2012,85479,355,32,7,127
28995,2014,28185,303,11,7,127
17980,2011,54296,333,21,7,127
27843,2012,34719,301,15,7,127
31495,2014,32513,258,41,7,127
50795,2016,11373,560,5,7,127
39950,2016,5770,172,9,7,127
17999,2014,31959,241,7,7,127
17396,2016,12919,135,15,7,127
16995,2015,19448,840,38,7,127
23999,2017,5281,225,1,7,127
24900,2017,73,436,17,7,127
3990,2002,180545,511,2,7,127
11000,2010,135429,135,19,7,127
17900,2014,46736,161,10,7,127
20500,2014,20099,186,5,7,127
17999,2011,105377,178,2,7,127
34950,2016,26235,94,1,7,127
36942,2017,4396,59,29,7,127
38995,2017,8741,639,19,7,127
39900,2017,4586,178,5,7,127
39995,2017,12287,129,1,7,127
34000,2015,16332,295,14,7,127
31655,2015,49699,59,36,7,127
37985,2017,14612,444,1,7,127
31998,2015,43266,151,9,7,127
41985,2017,13946,180,9,7,127
21499,2012,37277,607,5,7,127
33995,2016,40860,63,2,7,127
41995,2014,29750,512,3,7,127
51000,2017,6513,153,17,7,127
34888,2014,42323,645,5,7,127
33990,2014,38698,205,17,7,127
38995,2014,35691,588,13,7,127
13799,2008,75728,201,12,7,127
